Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
   [5] RollingHash::mod(long long) [60] std::equal_to<int>::operator()(int const&, int const&) const [74] std::__detail::_Rehash_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::reserve(unsigned long)
  [19] RollingHash::madd(long long, long long) [171] std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >(std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&) [180] std::__detail::_Before_begin<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> > >::_Before_begin<std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&>(std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&)
  [14] RollingHash::mmul(long long, long long) [172] std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >::~allocator() [181] std::__detail::_Before_begin<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> > >::~_Before_begin()
  [33] RollingHash::mpow(long long, long long) [156] std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> > const&) [42] std::__detail::_Equal_helper<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::equal_to<int>, unsigned long, false>::_S_equals(std::equal_to<int> const&, std::__detail::_Select1st const&, int const&, unsigned long, std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false>*)
  [21] RollingHash::msub(long long, long long) [157] std::allocator<std::__detail::_Hash_node_base*>::~allocator() [142] std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> >*>, false, false>::_Node_iterator(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false>*)
   [4] RollingHash::next(long long, long long, long long) [173] std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >::allocator() [143] std::__detail::_Hash_code_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_extract()
  [79] RollingHash::RollingHash(long long, long long, long long) [174] std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >::~allocator() [182] std::__detail::_Hash_code_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_Hash_code_base(std::__detail::_Select1st const&, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&)
   [2] Test::testBenchmark() [133] std::allocator<int>::allocator() [126] std::__detail::_Hash_node_base::_Hash_node_base()
  [34] Test::generateRandomArray(int, int, int) [8] std::pair<std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> >*>, false, false>, bool> std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<int, std::vector<int, std::allocator<int> >*> >(std::integral_constant<bool, true>, std::pair<int, std::vector<int, std::allocator<int> >*>&&) [183] std::__detail::_Hashtable_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable_base(std::__detail::_Select1st const&, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<int> const&)
  [28] Test::randomInt(int, int) [67] std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [144] std::__detail::_Node_iterator_base<std::pair<int const, std::vector<int, std::allocator<int> >*>, false>::_Node_iterator_base(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false>*)
 [127] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >::deallocate(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false>*, unsigned long) [97] std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_before_begin() [184] std::__detail::_Prime_rehash_policy::_M_reset(unsigned long)
 [128] void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >::destroy<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false>*) [18] std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false>* std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_allocate_node<std::pair<int, std::vector<int, std::allocator<int> >*> >(std::pair<int, std::vector<int, std::allocator<int> >*>&&) [185] std::__detail::_Prime_rehash_policy::_Prime_rehash_policy(float)
 [129] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >::allocate(unsigned long, void const*) [35] std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_node_allocator() [145] std::__detail::_Hashtable_ebo_helper<0, std::__detail::_Select1st, true>::_S_get(std::__detail::_Hashtable_ebo_helper<0, std::__detail::_Select1st, true>&)
  [59] void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >::construct<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false>, std::pair<int, std::vector<int, std::allocator<int> >*> >(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false>*, std::pair<int, std::vector<int, std::allocator<int> >*>&&) [63] std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false>*) [111] std::__detail::_Hashtable_ebo_helper<0, std::__detail::_Select1st, true>::_S_cget(std::__detail::_Hashtable_ebo_helper<0, std::__detail::_Select1st, true> const&)
 [164] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >::new_allocator() [45] std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_allocate_buckets(unsigned long) [186] std::__detail::_Hashtable_ebo_helper<0, std::__detail::_Select1st, true>::_Hashtable_ebo_helper(std::__detail::_Select1st const&)
 [165] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >::~new_allocator() [39] std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_nodes(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false>*) [150] std::__detail::_Hashtable_ebo_helper<0, std::equal_to<int>, true>::_S_cget(std::__detail::_Hashtable_ebo_helper<0, std::equal_to<int>, true> const&)
 [158] __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::deallocate(std::__detail::_Hash_node_base**, unsigned long) [80] std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [187] std::__detail::_Hashtable_ebo_helper<0, std::equal_to<int>, true>::_Hashtable_ebo_helper(std::equal_to<int> const&)
